,Event,Site,Date,Round,White,Black,Result,CurrentPosition,Timezone,ECO,ECOURL,UTDate,UTCTime,WhiteELO,BlackELO,Timecontrol,Termination,StartTime,EndDate,EndTime,Link,whitemoves,blackmoves
20,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,b3,Qxc2
21,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Qxc2,Bxc2
22,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Rd2,Bg6
23,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Bxa7,Kf7
24,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,a4,Ra8
25,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Bb6,Rac8
26,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,f4,exf4
27,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Rxf4,Rc1+
28,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Kh2,Rfc8
29,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Rf3,Be4
30,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Re3,Bf5
31,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Rde2,Kg8
32,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Re8+,Rxe8
33,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Rxe8+,Kf7
34,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Rb8,Be4
35,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Rxb7+,Kg8
36,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Rc7,Rxc7
37,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Bxc7,Bc2
38,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Bxd6,Bxb3
39,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,a5,Bxd5
40,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Kg3,Bb7
41,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Kf2,Kf7
42,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,g3,Bd5
43,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Ke3,Ke6
44,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Bb4,Bb7
45,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Kd4,Kf5
46,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Ke3,Ke6
47,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Kd4,Kf5
48,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,1/2-1/2,8/1b4pp/4kp2/P7/1B6/4K1PP/8/8 w - -,UTC,B54,https://www.chess.com/openings/Sicilian-Defense-Open-Variation,2020.02.13,09:48:42,2412,1952,180,Game drawn by repetition,09:48:42,2020.02.13,09:51:39,https://www.chess.com/live/game/4493913737,Ke3,Ke6
0,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,r2qkb1r/pp1npppn/2p1P1bp/3p4/3P3B/2NB1P2/PPP3PP/R2QK1NR b KQkq -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,2020.02.13,09:47:36,1952,2412,180,Miguel-BOT won by resignation,09:47:36,2020.02.13,09:48:25,https://www.chess.com/live/game/4493911955,Nc3,d5
1,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,r2qkb1r/pp1npppn/2p1P1bp/3p4/3P3B/2NB1P2/PPP3PP/R2QK1NR b KQkq -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,2020.02.13,09:47:36,1952,2412,180,Miguel-BOT won by resignation,09:47:36,2020.02.13,09:48:25,https://www.chess.com/live/game/4493911955,d4,Nf6
2,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,r2qkb1r/pp1npppn/2p1P1bp/3p4/3P3B/2NB1P2/PPP3PP/R2QK1NR b KQkq -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,2020.02.13,09:47:36,1952,2412,180,Miguel-BOT won by resignation,09:47:36,2020.02.13,09:48:25,https://www.chess.com/live/game/4493911955,Bg5,Bf5
3,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,r2qkb1r/pp1npppn/2p1P1bp/3p4/3P3B/2NB1P2/PPP3PP/R2QK1NR b KQkq -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,2020.02.13,09:47:36,1952,2412,180,Miguel-BOT won by resignation,09:47:36,2020.02.13,09:48:25,https://www.chess.com/live/game/4493911955,f3,c6
4,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,r2qkb1r/pp1npppn/2p1P1bp/3p4/3P3B/2NB1P2/PPP3PP/R2QK1NR b KQkq -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,2020.02.13,09:47:36,1952,2412,180,Miguel-BOT won by resignation,09:47:36,2020.02.13,09:48:25,https://www.chess.com/live/game/4493911955,e4,Bg6
5,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,r2qkb1r/pp1npppn/2p1P1bp/3p4/3P3B/2NB1P2/PPP3PP/R2QK1NR b KQkq -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,2020.02.13,09:47:36,1952,2412,180,Miguel-BOT won by resignation,09:47:36,2020.02.13,09:48:25,https://www.chess.com/live/game/4493911955,Bd3,h6
6,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,r2qkb1r/pp1npppn/2p1P1bp/3p4/3P3B/2NB1P2/PPP3PP/R2QK1NR b KQkq -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,2020.02.13,09:47:36,1952,2412,180,Miguel-BOT won by resignation,09:47:36,2020.02.13,09:48:25,https://www.chess.com/live/game/4493911955,Bh4,Nbd7
7,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,r2qkb1r/pp1npppn/2p1P1bp/3p4/3P3B/2NB1P2/PPP3PP/R2QK1NR b KQkq -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,2020.02.13,09:47:36,1952,2412,180,Miguel-BOT won by resignation,09:47:36,2020.02.13,09:48:25,https://www.chess.com/live/game/4493911955,e5,Nh7
8,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,r2qkb1r/pp1npppn/2p1P1bp/3p4/3P3B/2NB1P2/PPP3PP/R2QK1NR b KQkq -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,2020.02.13,09:47:36,1952,2412,180,Miguel-BOT won by resignation,09:47:36,2020.02.13,09:48:25,https://www.chess.com/live/game/4493911955,e6,over
0,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,e4,e5
1,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Nf3,Nc6
2,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,d4,exd4
3,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Bc4,Nf6
4,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,O-O,Nxe4
5,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Re1,d5
6,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Bxd5,Qxd5
7,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Nc3,Qh5
8,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Nxe4,Be6
9,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Neg5,O-O-O
10,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Nxe6,fxe6
11,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Rxe6,h6
12,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Bf4,Qf7
13,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Re4,Bc5
14,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,b4,Qf5
15,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Qe2,Bxb4
16,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Rb1,g5
17,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Bg3,Qf7
18,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Qb5,a6
19,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Qa4,Qd5
20,Live Chess,Chess.com,2020.02.13,-,GodTierAsian,Miguel-BOT,0-1,2kr3r/1pp5/p1n4p/3q2p1/Q2pR3/6B1/P1Pb1PPP/1R4K1 w - -,UTC,C55,https://www.chess.com/openings/Italian-Game-Two-Knights-Scotch-Gambit,2020.02.13,09:45:34,2412,1952,180,Miguel-BOT won by resignation,09:45:34,2020.02.13,09:47:27,https://www.chess.com/live/game/4493908129,Nd2,Bxd2
0,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,1k1r1b1r/1pp2ppp/p3p3/3nPq2/2PN4/8/PP2QPPP/R1BR2K1 b - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Portuguese-Variation,2020.02.13,09:44:46,1952,2412,180,Miguel-BOT won by resignation,09:44:46,2020.02.13,09:45:26,https://www.chess.com/live/game/4493906671,e4,d5
1,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,1k1r1b1r/1pp2ppp/p3p3/3nPq2/2PN4/8/PP2QPPP/R1BR2K1 b - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Portuguese-Variation,2020.02.13,09:44:46,1952,2412,180,Miguel-BOT won by resignation,09:44:46,2020.02.13,09:45:26,https://www.chess.com/live/game/4493906671,exd5,Nf6
2,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,1k1r1b1r/1pp2ppp/p3p3/3nPq2/2PN4/8/PP2QPPP/R1BR2K1 b - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Portuguese-Variation,2020.02.13,09:44:46,1952,2412,180,Miguel-BOT won by resignation,09:44:46,2020.02.13,09:45:26,https://www.chess.com/live/game/4493906671,d4,Bg4
3,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,1k1r1b1r/1pp2ppp/p3p3/3nPq2/2PN4/8/PP2QPPP/R1BR2K1 b - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Portuguese-Variation,2020.02.13,09:44:46,1952,2412,180,Miguel-BOT won by resignation,09:44:46,2020.02.13,09:45:26,https://www.chess.com/live/game/4493906671,Be2,Bxe2
4,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,1k1r1b1r/1pp2ppp/p3p3/3nPq2/2PN4/8/PP2QPPP/R1BR2K1 b - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Portuguese-Variation,2020.02.13,09:44:46,1952,2412,180,Miguel-BOT won by resignation,09:44:46,2020.02.13,09:45:26,https://www.chess.com/live/game/4493906671,Qxe2,Qxd5
5,Live Chess,Chess.com,2020.02.13,-,Miguel-BOT,GodTierAsian,1-0,1k1r1b1r/1pp2ppp/p3p3/3nPq2/2PN4/8/PP2QPPP/R1BR2K1 b - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Portuguese-Variation,2020.02.13,09:44:46,1952,2412,180,Miguel-BOT won by resignation,09:44:46,2020.02.13,09:45:26,https://www.chess.com/live/game/4493906671,Nf3,Nc6
